vid_id,chunk_id,text
e-jceP3O0eY,1,"This is a case of an 80-plus-year-old lady, previously independent and in good health,
 who presented with headache, progressive difficulty with gait and balance due to weakness in her left arm and leg,
 altered mentation, and difficulty with memory retention.
 MRI scan of brain showed a large right frontal brain tumor with significant mass effect as well as subfalcine herniation.
 She was taken to the operating room for surgical resection of this tumor using computer navigation for precise localization of the tumor.
 After making a linear incision behind the hairline, bone flap was elevated precisely over the tumor.
 Dura is exposed.
 TACOP sutures holds the dura against the cranium minimizing epidural bleeding.
 Dura is opened sharply.
 Dura is opened sharply and frontal lobe of brain carefully exposed.
 The tumor is buried underneath the prefrontal cortex."
e-jceP3O0eY,2,"The tumor is buried underneath the prefrontal cortex, most important part of our brain in my view.
 Although this part of frontal lobe is not considered eloquent cortex, as it is not responsible for the function of the frontal lobe,"
e-jceP3O0eY,3,responsible for
e-jceP3O0eY,4,
e-jceP3O0eY,5,"motor or sensory functions I consider prefrontal lobe most important as our
 exceptional cognitive abilities relative to lower forms of life on earth stems
 from its expansion during evolution essentially this is where we are a large
 draining vein is preserved to prevent venous infarction a small linear
 cordycectomy using bipolar cautery takes us to the cystic gel like content of the
 tumor which is carefully suction away decompressing the tumor"
e-jceP3O0eY,6,
e-jceP3O0eY,7,Sodium Fluorescent Microscopy reveals the tumor underlying tissue within the cystic cavity.
e-jceP3O0eY,8,
e-jceP3O0eY,9,
e-jceP3O0eY,10,
video48LD2S6T0uI,0,"The Mount Sinai Otolaryngology Surgical Video Series presents Functional Endoscopic Sinus Surgery.
 This procedure is performed by members of our rhinology and general otolaryngology divisions
 for those patients with chronic rhinosinusitis, with or without polyps.
 This video was edited by Zachary Schwamm.
 We begin with an initial endoscopic view of the right nasal cavity.
 On the lateral wall of the nasal cavity are the inferior and middle turbinates.
 The septum is medial. The uncinate process is just lateral to the middle turbinate.
 The first step is a complete uncinectomy.
 Using a maxillary seeker, the uncinate is reflected towards the surgeon along its length.
 A backbiter is then placed in the maxillary os at the inferior aspect of the uncinate
 and is used to resect the inferior aspect."
video48LD2S6T0uI,1,"inferior aspect of the uncinet and is used to resect the inferior aspect. A kerosene
 is then used to take the uncinet flush to the lateral wall and then trace it superiorly."
video48LD2S6T0uI,2,"and then trace it superiorly.
 A microdebrider is used to dispose of the debris.
 Some of the softer parts of the unsinit are then microdebrided.
 The maxillary sinus comes into view.
 A backbiter is used to further remove a bit of the unsinit."
video48LD2S6T0uI,3,"A back biter is used to further remove a bit of the uncinate remnant.
 A pledget with concentrated epinephrine is placed in the middle meatus to provide hemostasis.
 Next, the lateral wall of the maxillary sinus is reflected with a maxillary probe.
 This will give the surgeon the angle to resect this component with a down biter, and then to breeder.
 Now that the uncinate has been removed and the maxillary sinus partially opened, we have a new view with a 0 degree scope.
 The maxillary sinus is around the corner laterally, while we are looking straight at the anterior ethmoid cells known as the ethmoid bulla.
 This is a closer view of the same picture where we can see better laterally.
 A curette is placed in the cleavage plane between the ethmoid bulla and the middle turbinate to perform an anterior ethmoidectomy.
 The basal lamella, which is the horizontal attachment of the middle turbinate, can clearly be seen.
 It is the dividing line between anterior and posterior ethmoid air cells."
video48LD2S6T0uI,4,"anterior ethmoidectomy. The basal lamella, which is the horizontal attachment of the middle
 turbinate, can clearly be seen. It is the dividing line between anterior and posterior ethmoid air
 cells. The curette is then used to dissect out the anterior ethmoid air cells. They are then
 microdibreted away."
video48LD2S6T0uI,5,"to dissect out the anterior ethmoid air cells.
 They are then micro-debrided away.
 After dissection, one can see the lamina papretia laterally,
 which is the medial wall of the orbit,
 and the skull base superiorly.
 The color of these two structures is usually similar.
 It is important not to violate either structure,
 as they are the borders of your dissection."
video48LD2S6T0uI,6,"which is the medial wall of the orbit and the skull base superiorly. The color of these
 two structures is usually similar. It is important not to violate either structure as they are
 the borders of your dissection. A kerosene is then used to take the lateral wall down
 a bit more such that it is more flush with the lamina."
video48LD2S6T0uI,7,"Now, using a 70 degree scope, the maxillary
 anterostomy is finished. The last bit of the lateral wall is removed, ensuring that the
 true maxillary os is revealed. The true maxillary os is in the anterior superior aspect of the
 anterostomy. One can go as far as up to the nasolacrimal duct anteriorly."
video48LD2S6T0uI,8,"Anterior maxillary os is in the anterior superior aspect of the anterostomy.
 One can go as far as up to the nasal lacrimal duct anteriorly.
 Still looking up with a 70 degree scope, one can see the skull base posteriorly, the septum
 and middle turbinate medially, and the lateral nasal sidewall and lamina laterally.
 The unopened frontal sinus is marked by the circle and is blocked by an anterior ethmoid
 air cell.
 We will dissect in between this air cell and the middle turbinate to expose it."
video48LD2S6T0uI,9,"sidewall and lamina laterally. The unopened frontal sinus is marked by the circle and
 is blocked by an anterior ethmoid air cell. We will dissect in between this air cell and
 the middle turbinate to expose it. The air cell is taken down with a frontal side biting
 instrument and then a microdebrider. A frontal curette is used to break some of the last
 partitions."
video48LD2S6T0uI,10,"one can see the frontal sinusotomy. This is sequentially widened with a frontal kerosene
 known as a cobra as well as a mushroom punch. The white line shows the current outline of
 the frontal sinusotomy and the mucosa overlying the posterior table. After expanding the sinusotomy
 a bit more, the roof of the frontal and the posterior table can be better seen."
